version,m,n,j,RT_j,gaps,steps,μs,r1,c1,j1,r2,c2,j2,r3,c3,j3,r4,c4,j4,r5,c5,j5,r6,c6,j6,r7,c7,j7
gap_enum2,199,7,1,-1,0,34,3,0,6,51,0,6,50,0,9,50,0,9,48,0,4,43,0,5,43,0,7,40
gap_enum1,200,7,7,9,1,1,2,0,9,55,0,8,54,0,8,52,0,7,47,0,9,46,0,8,42,0,9,41
gap_enum2,200,7,7,9,1,1,2,0,9,55,0,8,54,0,8,52,0,7,47,0,9,46,0,8,42,0,9,41
gap_enum1,200,7,6,17,2,10,3,0,9,55,0,8,54,0,8,52,0,7,47,0,9,46,0,8,42,0,9,41
gap_enum2,200,7,6,17,1,6,2,0,9,55,0,8,54,0,8,52,0,7,47,0,9,46,0,8,42,0,9,41
gap_enum1,200,7,5,26,3,22,4,0,9,55,0,8,54,0,8,52,0,7,47,0,9,46,0,8,42,0,9,41
gap_enum2,200,7,5,26,1,11,2,0,9,55,0,8,54,0,8,52,0,7,47,0,9,46,0,8,42,0,9,41
gap_enum1,200,7,4,33,4,38,5,0,9,55,0,8,54,0,8,52,0,7,47,0,9,46,0,8,42,0,9,41
gap_enum2,200,7,4,33,1,16,3,0,9,55,0,8,54,0,8,52,0,7,47,0,9,46,0,8,42,0,9,41
gap_enum1,200,7,3,41,6,80,6,0,9,55,0,8,54,0,8,52,0,7,47,0,9,46,0,8,42,0,9,41
gap_enum2,200,7,3,41,1,24,3,0,9,55,0,8,54,0,8,52,0,7,47,0,9,46,0,8,42,0,9,41
gap_enum1,200,7,2,-1,6,101,7,0,9,55,0,8,54,0,8,52,0,7,47,0,9,46,0,8,42,0,9,41
gap_enum2,200,7,2,-1,0,29,3,0,9,55,0,8,54,0,8,52,0,7,47,0,9,46,0,8,42,0,9,41
gap_enum1,201,7,7,9,1,1,2,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum2,201,7,7,9,1,1,2,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum1,201,7,6,17,2,10,3,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum2,201,7,6,17,1,6,2,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum1,201,7,5,21,3,17,4,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum2,201,7,5,21,1,9,2,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum1,201,7,4,25,4,38,4,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum2,201,7,4,25,1,16,3,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum1,201,7,3,32,6,80,7,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum2,201,7,3,32,1,24,3,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum1,201,7,2,40,7,109,7,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum2,201,7,2,40,1,29,3,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum1,201,7,1,-1,8,144,8,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum2,201,7,1,-1,1,35,3,0,4,57,0,8,55,0,7,54,0,4,47,0,4,45,0,8,45,0,9,41
gap_enum1,202,7,7,8,1,1,2,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum2,202,7,7,8,1,1,2,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum1,202,7,6,12,2,10,3,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum2,202,7,6,12,1,6,2,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum1,202,7,5,21,3,22,4,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum2,202,7,5,21,1,11,2,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum1,202,7,4,29,4,38,4,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum2,202,7,4,29,1,16,2,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum1,202,7,3,33,5,50,5,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum2,202,7,3,33,1,19,3,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum1,202,7,2,38,8,124,8,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum2,202,7,2,38,1,30,3,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum1,202,7,1,-1,9,158,8,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum2,202,7,1,-1,1,36,3,0,5,57,0,5,56,0,4,45,0,8,45,0,9,44,0,4,43,0,8,40
gap_enum1,203,7,7,5,1,1,2,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum2,203,7,7,5,1,1,2,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum1,203,7,6,10,2,4,3,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum2,203,7,6,10,1,4,2,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum1,203,7,5,14,3,22,4,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum2,203,7,5,14,1,11,2,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum1,203,7,4,21,4,38,4,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum2,203,7,4,21,1,16,3,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum1,203,7,3,30,5,59,5,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum2,203,7,3,30,1,21,3,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum1,203,7,2,34,7,109,7,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum2,203,7,2,34,1,29,3,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum1,203,7,1,41,9,155,9,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum2,203,7,1,41,1,35,3,0,7,58,0,4,52,0,9,48,0,7,47,0,4,46,0,5,44,0,5,44
gap_enum1,204,7,7,6,1,1,2,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum2,204,7,7,6,1,1,2,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum1,204,7,6,15,3,10,4,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum2,204,7,6,15,2,7,3,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum1,204,7,5,20,4,33,5,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum2,204,7,5,20,2,13,3,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum1,204,7,4,25,5,44,5,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum2,204,7,4,25,2,16,3,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum1,204,7,3,33,6,80,6,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum2,204,7,3,33,2,25,3,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum1,204,7,2,41,7,109,7,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum2,204,7,2,41,2,31,3,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum1,204,7,1,-1,8,144,8,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum2,204,7,1,-1,2,39,3,0,9,59,0,8,58,0,8,57,0,5,55,0,5,55,0,9,51,0,6,42
gap_enum1,205,7,7,4,1,1,2,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum2,205,7,7,4,1,1,2,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum1,205,7,6,10,3,10,3,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum2,205,7,6,10,2,7,3,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum1,205,7,5,17,4,33,4,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum2,205,7,5,17,2,13,3,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum1,205,7,4,21,5,44,5,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum2,205,7,4,21,2,16,3,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum1,205,7,3,28,6,80,6,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum2,205,7,3,28,2,25,3,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum1,205,7,2,36,7,109,7,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum2,205,7,2,36,2,31,3,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum1,205,7,1,40,8,141,8,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum2,205,7,1,40,2,37,3,0,4,52,0,8,50,0,7,49,0,4,47,0,7,47,0,6,46,0,4,41
gap_enum1,206,7,7,9,1,1,2,0,6,58,0,8,58,0,9,55,0,4,54,0,4,51,0,8,46,0,9,41
gap_enum2,206,7,7,9,1,1,2,0,6,58,0,8,58,0,9,55,0,4,54,0,4,51,0,8,46,0,9,41
gap_enum1,206,7,6,17,2,10,3,0,6,58,0,8,58,0,9,55,0,4,54,0,4,51,0,8,46,0,9,41
gap_enum2,206,7,6,17,1,6,16,0,6,58,0,8,58,0,9,55,0,4,54,0,4,51,0,8,46,0,9,41
gap_enum1,206,7,5,21,4,33,3,0,6,58,0,8,58,0,9,55,0,4,54,0,4,51,0,8,46,0,9,41
gap_enum2,206,7,5,21,1,14,2,0,6,58,0,8,58,0,9,55,0,4,54,0,4,51,0,8,46,0,9,41
gap_enum1,206,7,4,25,5,53,4,0,6,58,0,8,58,0,9,55,0,4,54,0,4,51,0,8,46,0,9,41
gap_enum2,206,7,4,25,1,19,2,0,6,58,0,8,58,0,9,55,0,4,54,0,4,51,0,8,46,0,9,41
gap_enum1,206,7,3,34,6,80,5,0,6,58,0,8,58,0,9,55,0,4,54,0,4,51,0,8,46,0,9,41
gap_enum2,206,7,3,34,1,24,2,0,6,58,0,8,58,0,9,55,0,4,54,0,4,51,0,8,46,0,9,41
gap_enum1,206,7,2,-1,7,103,5,0,6,58,0,8,58,0,9,55,0,4,54,0,4,51,0,8,46,0,9,41
gap_enum2,206,7,2,-1,1,30,2,0,6,58,0,8,58,0,9,55,0,4,54,0,4,51,0,8,46,0,9,41
gap_enum1,207,7,7,4,1,1,2,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum2,207,7,7,4,1,1,2,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum1,207,7,6,9,3,10,3,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum2,207,7,6,9,2,7,2,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum1,207,7,5,14,4,33,3,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum2,207,7,5,14,2,13,2,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum1,207,7,4,23,5,53,4,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum2,207,7,4,23,2,19,2,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum1,207,7,3,29,6,75,5,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum2,207,7,3,29,2,25,2,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum1,207,7,2,38,8,124,6,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum2,207,7,2,38,2,34,3,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum1,207,7,1,-1,9,153,7,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum2,207,7,1,-1,2,42,3,0,9,58,0,9,55,0,6,53,0,9,52,0,5,51,0,5,48,0,4,41
gap_enum1,208,7,7,9,1,1,2,0,4,58,0,8,58,0,6,54,0,5,53,0,9,45,0,9,40,0,9,40
gap_enum2,208,7,7,9,1,1,2,0,4,58,0,8,58,0,6,54,0,5,53,0,9,45,0,9,40,0,9,40
gap_enum1,208,7,6,18,2,4,2,0,4,58,0,8,58,0,6,54,0,5,53,0,9,45,0,9,40,0,9,40
gap_enum2,208,7,6,18,1,4,2,0,4,58,0,8,58,0,6,54,0,5,53,0,9,45,0,9,40,0,9,40
gap_enum1,208,7,5,27,3,22,3,0,4,58,0,8,58,0,6,54,0,5,53,0,9,45,0,9,40,0,9,40
gap_enum2,208,7,5,27,1,11,2,0,4,58,0,8,58,0,6,54,0,5,53,0,9,45,0,9,40,0,9,40
gap_enum1,208,7,4,32,5,53,4,0,4,58,0,8,58,0,6,54,0,5,53,0,9,45,0,9,40,0,9,40
gap_enum2,208,7,4,32,1,19,2,0,4,58,0,8,58,0,6,54,0,5,53,0,9,45,0,9,40,0,9,40
gap_enum1,208,7,3,38,6,80,7,0,4,58,0,8,58,0,6,54,0,5,53,0,9,45,0,9,40,0,9,40
gap_enum2,208,7,3,38,1,24,2,0,4,58,0,8,58,0,6,54,0,5,53,0,9,45,0,9,40,0,9,40
gap_enum1,208,7,2,-1,7,103,6,0,4,58,0,8,58,0,6,54,0,5,53,0,9,45,0,9,40,0,9,40
gap_enum2,208,7,2,-1,1,30,2,0,4,58,0,8,58,0,6,54,0,5,53,0,9,45,0,9,40,0,9,40
gap_enum1,209,7,7,9,1,1,2,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum2,209,7,7,9,1,1,2,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum1,209,7,6,13,2,10,3,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum2,209,7,6,13,1,6,2,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum1,209,7,5,17,4,33,3,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum2,209,7,5,17,1,14,2,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum1,209,7,4,22,6,62,5,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum2,209,7,4,22,1,20,2,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum1,209,7,3,29,7,91,5,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum2,209,7,3,29,1,25,2,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum1,209,7,2,33,8,109,6,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum2,209,7,2,33,1,28,2,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum1,209,7,1,39,10,172,7,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum2,209,7,1,39,1,36,2,0,6,59,0,4,57,0,7,57,0,5,55,0,4,52,0,4,49,0,9,41
gap_enum1,210,7,7,9,1,1,2,0,6,57,0,9,53,0,9,49,0,6,48,0,8,47,0,8,45,0,9,43
gap_enum2,210,7,7,9,1,1,2,0,6,57,0,9,53,0,9,49,0,6,48,0,8,47,0,8,45,0,9,43
gap_enum1,210,7,6,17,2,10,3,0,6,57,0,9,53,0,9,49,0,6,48,0,8,47,0,8,45,0,9,43
gap_enum2,210,7,6,17,1,6,2,0,6,57,0,9,53,0,9,49,0,6,48,0,8,47,0,8,45,0,9,43
gap_enum1,210,7,5,25,3,22,3,0,6,57,0,9,53,0,9,49,0,6,48,0,8,47,0,8,45,0,9,43
gap_enum2,210,7,5,25,1,11,2,0,6,57,0,9,53,0,9,49,0,6,48,0,8,47,0,8,45,0,9,43
gap_enum1,210,7,4,31,4,38,4,0,6,57,0,9,53,0,9,49,0,6,48,0,8,47,0,8,45,0,9,43
gap_enum2,210,7,4,31,1,16,2,0,6,57,0,9,53,0,9,49,0,6,48,0,8,47,0,8,45,0,9,43
gap_enum1,210,7,3,40,5,59,4,0,6,57,0,9,53,0,9,49,0,6,48,0,8,47,0,8,45,0,9,43
gap_enum2,210,7,3,40,1,21,2,0,6,57,0,9,53,0,9,49,0,6,48,0,8,47,0,8,45,0,9,43
gap_enum1,210,7,2,-1,7,108,5,0,6,57,0,9,53,0,9,49,0,6,48,0,8,47,0,8,45,0,9,43
gap_enum2,210,7,2,-1,1,30,2,0,6,57,0,9,53,0,9,49,0,6,48,0,8,47,0,8,45,0,9,43
gap_enum1,211,7,7,4,1,1,2,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum2,211,7,7,4,1,1,2,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum1,211,7,6,11,2,10,3,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum2,211,7,6,11,1,6,2,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum1,211,7,5,18,3,17,3,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum2,211,7,5,18,1,9,2,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum1,211,7,4,27,5,53,4,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum2,211,7,4,27,1,19,2,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum1,211,7,3,32,6,69,5,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum2,211,7,3,32,1,22,2,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum1,211,7,2,36,7,109,5,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum2,211,7,2,36,1,29,2,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum1,211,7,1,42,8,146,7,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum2,211,7,1,42,1,34,2,0,6,56,0,4,55,0,5,54,0,9,54,0,7,49,0,7,49,0,4,48
gap_enum1,212,7,7,5,1,1,2,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum2,212,7,7,5,1,1,2,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum1,212,7,6,10,2,10,3,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum2,212,7,6,10,1,6,2,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum1,212,7,5,17,3,22,3,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum2,212,7,5,17,1,11,2,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum1,212,7,4,21,4,31,4,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum2,212,7,4,21,1,14,2,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum1,212,7,3,30,6,80,5,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum2,212,7,3,30,1,24,2,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum1,212,7,2,37,7,109,5,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum2,212,7,2,37,1,29,2,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum1,212,7,1,46,8,141,6,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum2,212,7,1,46,1,34,2,0,9,58,0,7,56,0,9,55,0,4,52,0,7,52,0,5,50,0,5,48
gap_enum1,213,7,7,9,1,1,2,0,5,57,0,9,51,0,6,49,0,6,47,0,4,44,0,8,43,0,9,40
gap_enum2,213,7,7,9,1,1,2,0,5,57,0,9,51,0,6,49,0,6,47,0,4,44,0,8,43,0,9,40
gap_enum1,213,7,6,17,2,10,3,0,5,57,0,9,51,0,6,49,0,6,47,0,4,44,0,8,43,0,9,40
gap_enum2,213,7,6,17,1,6,2,0,5,57,0,9,51,0,6,49,0,6,47,0,4,44,0,8,43,0,9,40
gap_enum1,213,7,5,21,3,22,3,0,5,57,0,9,51,0,6,49,0,6,47,0,4,44,0,8,43,0,9,40
gap_enum2,213,7,5,21,1,11,2,0,5,57,0,9,51,0,6,49,0,6,47,0,4,44,0,8,43,0,9,40
gap_enum1,213,7,4,27,4,38,4,0,5,57,0,9,51,0,6,49,0,6,47,0,4,44,0,8,43,0,9,40
gap_enum2,213,7,4,27,1,16,2,0,5,57,0,9,51,0,6,49,0,6,47,0,4,44,0,8,43,0,9,40
gap_enum1,213,7,3,33,5,56,4,0,5,57,0,9,51,0,6,49,0,6,47,0,4,44,0,8,43,0,9,40
gap_enum2,213,7,3,33,1,21,2,0,5,57,0,9,51,0,6,49,0,6,47,0,4,44,0,8,43,0,9,40
gap_enum1,213,7,2,-1,7,108,5,0,5,57,0,9,51,0,6,49,0,6,47,0,4,44,0,8,43,0,9,40
gap_enum2,213,7,2,-1,1,30,2,0,5,57,0,9,51,0,6,49,0,6,47,0,4,44,0,8,43,0,9,40
gap_enum1,214,7,7,4,1,1,2,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum2,214,7,7,4,1,1,2,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum1,214,7,6,13,2,10,3,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum2,214,7,6,13,1,6,2,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum1,214,7,5,18,4,33,3,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum2,214,7,5,18,1,14,2,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum1,214,7,4,27,5,53,4,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum2,214,7,4,27,1,19,2,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum1,214,7,3,34,6,80,5,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum2,214,7,3,34,1,24,2,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum1,214,7,2,38,7,109,5,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum2,214,7,2,38,1,29,2,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum1,214,7,1,44,8,141,6,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum2,214,7,1,44,1,34,2,0,6,58,0,4,56,0,7,55,0,9,54,0,5,53,0,9,46,0,4,45
gap_enum1,215,7,7,9,1,1,2,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum2,215,7,7,9,1,1,2,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum1,215,7,6,14,2,4,2,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum2,215,7,6,14,1,4,2,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum1,215,7,5,20,3,22,3,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum2,215,7,5,20,1,11,2,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum1,215,7,4,27,4,38,4,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum2,215,7,4,27,1,16,2,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum1,215,7,3,34,6,80,5,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum2,215,7,3,34,1,24,2,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum1,215,7,2,42,7,104,5,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum2,215,7,2,42,1,29,2,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum1,215,7,1,-1,9,158,7,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum2,215,7,1,-1,1,36,2,0,9,58,0,8,57,0,7,54,0,7,48,0,6,44,0,5,43,0,9,43
gap_enum1,216,7,7,7,1,1,2,0,5,51,0,9,46,0,5,43,0,7,43,0,6,42,0,7,42,0,7,40
gap_enum2,216,7,7,7,1,1,2,0,5,51,0,9,46,0,5,43,0,7,43,0,6,42,0,7,42,0,7,40
gap_enum1,216,7,6,14,2,10,3,0,5,51,0,9,46,0,5,43,0,7,43,0,6,42,0,7,42,0,7,40
gap_enum2,216,7,6,14,1,6,2,0,5,51,0,9,46,0,5,43,0,7,43,0,6,42,0,7,42,0,7,40
gap_enum1,216,7,5,20,3,17,3,0,5,51,0,9,46,0,5,43,0,7,43,0,6,42,0,7,42,0,7,40
